timestamp,session_id,device_id,event_type,x,y,button,delta_x,delta_y,speed
1777215158.1027195,session_20260426_155203_77a4c6,device_369185de,mouse_move,54,308,,,,320.64
1777215158.1321545,session_20260426_155203_77a4c6,device_369185de,mouse_move,54,309,,,,33.97
1777215158.1474202,session_20260426_155203_77a4c6,device_369185de,mouse_move,54,310,,,,65.51
1777215158.1642287,session_20260426_155203_77a4c6,device_369185de,mouse_move,54,311,,,,59.49
1777215158.203748,session_20260426_155203_77a4c6,device_369185de,mouse_scroll,54,311,,0,1,0.0
1777215158.227249,session_20260426_155203_77a4c6,device_369185de,mouse_scroll,54,311,,0,1,0.0
1777215158.252038,session_20260426_155203_77a4c6,device_369185de,mouse_scroll,54,311,,0,1,0.0
1777215158.2840686,session_20260426_155203_77a4c6,device_369185de,mouse_move,55,311,,,,8.34
1777215158.285066,session_20260426_155203_77a4c6,device_369185de,mouse_scroll,55,311,,0,1,0.0
1777215158.2995622,session_20260426_155203_77a4c6,device_369185de,mouse_move,57,311,,,,129.09
1777215158.3066509,session_20260426_155203_77a4c6,device_369185de,mouse_move,60,311,,,,423.21
1777215158.3103456,session_20260426_155203_77a4c6,device_369185de,mouse_move,61,311,,,,270.65
1777215158.3210902,session_20260426_155203_77a4c6,device_369185de,mouse_move,63,308,,,,335.57
1777215158.3312454,session_20260426_155203_77a4c6,device_369185de,mouse_move,64,305,,,,311.39
1777215158.3403678,session_20260426_155203_77a4c6,device_369185de,mouse_move,67,301,,,,548.1
1777215158.3478916,session_20260426_155203_77a4c6,device_369185de,mouse_move,69,298,,,,479.22
1777215158.3557935,session_20260426_155203_77a4c6,device_369185de,mouse_move,71,295,,,,456.29
1777215158.3634806,session_20260426_155203_77a4c6,device_369185de,mouse_move,73,291,,,,581.77
1777215158.3695486,session_20260426_155203_77a4c6,device_369185de,mouse_move,75,287,,,,737.0
1777215158.3736107,session_20260426_155203_77a4c6,device_369185de,mouse_move,77,283,,,,1100.92
1777215158.3852932,session_20260426_155203_77a4c6,device_369185de,mouse_move,78,280,,,,270.68
1777215158.3945112,session_20260426_155203_77a4c6,device_369185de,mouse_move,81,276,,,,542.42
1777215158.4012265,session_20260426_155203_77a4c6,device_369185de,mouse_move,82,274,,,,332.98
1777215158.4053037,session_20260426_155203_77a4c6,device_369185de,mouse_move,84,270,,,,1096.87
1777215158.4192257,session_20260426_155203_77a4c6,device_369185de,mouse_move,85,267,,,,227.14
1777215158.4252896,session_20260426_155203_77a4c6,device_369185de,mouse_move,87,262,,,,888.06
1777215158.4361327,session_20260426_155203_77a4c6,device_369185de,mouse_move,88,259,,,,291.64
1777215158.4441605,session_20260426_155203_77a4c6,device_369185de,mouse_move,90,257,,,,352.33
1777215158.4513822,session_20260426_155203_77a4c6,device_369185de,mouse_move,91,255,,,,309.63
1777215158.4599338,session_20260426_155203_77a4c6,device_369185de,mouse_move,93,252,,,,421.62
1777215158.4672942,session_20260426_155203_77a4c6,device_369185de,mouse_move,96,247,,,,792.2
1777215158.475838,session_20260426_155203_77a4c6,device_369185de,mouse_move,97,245,,,,261.72
1777215158.4787786,session_20260426_155203_77a4c6,device_369185de,mouse_move,100,240,,,,1982.88
1777215158.486989,session_20260426_155203_77a4c6,device_369185de,mouse_move,102,236,,,,544.69
1777215158.500206,session_20260426_155203_77a4c6,device_369185de,mouse_move,104,233,,,,272.8
1777215158.5023136,session_20260426_155203_77a4c6,device_369185de,mouse_move,107,230,,,,2013.0
1777215158.5083623,session_20260426_155203_77a4c6,device_369185de,mouse_move,109,226,,,,739.36
1777215158.5185463,session_20260426_155203_77a4c6,device_369185de,mouse_move,112,223,,,,416.6
1777215158.5287418,session_20260426_155203_77a4c6,device_369185de,mouse_move,113,221,,,,219.32
1777215158.5396438,session_20260426_155203_77a4c6,device_369185de,mouse_move,115,219,,,,259.44
1777215158.5476532,session_20260426_155203_77a4c6,device_369185de,mouse_move,118,216,,,,529.71
1777215158.5512164,session_20260426_155203_77a4c6,device_369185de,mouse_move,122,212,,,,1587.59
1777215158.5640156,session_20260426_155203_77a4c6,device_369185de,mouse_move,125,210,,,,281.7
1777215158.5720627,session_20260426_155203_77a4c6,device_369185de,mouse_move,129,208,,,,555.74
1777215158.5728657,session_20260426_155203_77a4c6,device_369185de,mouse_move,130,207,,,,1761.18
1777215158.6027997,session_20260426_155203_77a4c6,device_369185de,mouse_move,131,207,,,,33.41
1777215158.659624,session_20260426_155203_77a4c6,device_369185de,mouse_move,132,209,,,,39.35
1777215158.6680045,session_20260426_155203_77a4c6,device_369185de,mouse_move,133,212,,,,377.34
1777215158.675337,session_20260426_155203_77a4c6,device_369185de,mouse_move,133,215,,,,409.13
1777215158.6836276,session_20260426_155203_77a4c6,device_369185de,mouse_move,133,220,,,,603.1
1777215158.6921704,session_20260426_155203_77a4c6,device_369185de,mouse_move,133,225,,,,585.29
1777215158.6991525,session_20260426_155203_77a4c6,device_369185de,mouse_move,133,230,,,,716.12
1777215158.7071521,session_20260426_155203_77a4c6,device_369185de,mouse_move,133,237,,,,875.04
1777215158.7158222,session_20260426_155203_77a4c6,device_369185de,mouse_move,133,242,,,,576.7
1777215158.7239854,session_20260426_155203_77a4c6,device_369185de,mouse_move,133,249,,,,857.51
1777215158.7313178,session_20260426_155203_77a4c6,device_369185de,mouse_move,131,254,,,,734.44
1777215158.7393172,session_20260426_155203_77a4c6,device_369185de,mouse_move,131,259,,,,625.05
1777215158.7476666,session_20260426_155203_77a4c6,device_369185de,mouse_move,131,261,,,,239.54
1777215158.7637074,session_20260426_155203_77a4c6,device_369185de,mouse_move,131,262,,,,62.34
1777215158.8358085,session_20260426_155203_77a4c6,device_369185de,mouse_move,131,262,,,,0.0
1777215158.8435457,session_20260426_155203_77a4c6,device_369185de,mouse_move,130,262,,,,129.25
1777215158.851254,session_20260426_155203_77a4c6,device_369185de,mouse_move,129,262,,,,129.73
1777215158.851254,session_20260426_155203_77a4c6,device_369185de,mouse_move,128,262,,,,0.0
1777215158.8681476,session_20260426_155203_77a4c6,device_369185de,mouse_move,127,262,,,,59.19
1777215158.8713052,session_20260426_155203_77a4c6,device_369185de,mouse_move,126,262,,,,316.69
1777215158.8840635,session_20260426_155203_77a4c6,device_369185de,mouse_move,125,262,,,,78.38
1777215158.8858206,session_20260426_155203_77a4c6,device_369185de,mouse_move,122,262,,,,1707.32
1777215158.900116,session_20260426_155203_77a4c6,device_369185de,mouse_move,122,262,,,,0.0
1777215158.9050999,session_20260426_155203_77a4c6,device_369185de,mouse_move,120,261,,,,448.66
1777215158.9155698,session_20260426_155203_77a4c6,device_369185de,mouse_move,119,260,,,,135.07
1777215159.068148,session_20260426_155203_77a4c6,device_369185de,mouse_press,119,260,left,,,0.0
1777215159.1599386,session_20260426_155203_77a4c6,device_369185de,mouse_release,119,260,left,,,0.0
1777215159.2269032,session_20260426_155203_77a4c6,device_369185de,mouse_press,119,260,left,,,0.0
1777215159.3084152,session_20260426_155203_77a4c6,device_369185de,mouse_release,119,260,left,,,0.0
1777215159.6120715,session_20260426_155203_77a4c6,device_369185de,mouse_move,119,260,,,,0.0
1777215159.6193247,session_20260426_155203_77a4c6,device_369185de,mouse_move,121,258,,,,389.96
1777215159.6278486,session_20260426_155203_77a4c6,device_369185de,mouse_move,124,256,,,,422.99
1777215159.6358175,session_20260426_155203_77a4c6,device_369185de,mouse_move,133,255,,,,1136.34
1777215159.6433768,session_20260426_155203_77a4c6,device_369185de,mouse_move,152,250,,,,2599.03
1777215159.650881,session_20260426_155203_77a4c6,device_369185de,mouse_move,174,247,,,,2958.81
1777215159.6593866,session_20260426_155203_77a4c6,device_369185de,mouse_move,208,247,,,,3997.37
1777215159.6676304,session_20260426_155203_77a4c6,device_369185de,mouse_move,240,245,,,,3889.28
1777215159.6705513,session_20260426_155203_77a4c6,device_369185de,mouse_move,275,241,,,,12060.75
1777215159.683737,session_20260426_155203_77a4c6,device_369185de,mouse_move,311,238,,,,2739.69
1777215159.684803,session_20260426_155203_77a4c6,device_369185de,mouse_move,346,236,,,,32887.52
1777215159.694154,session_20260426_155203_77a4c6,device_369185de,mouse_move,374,234,,,,3001.96
1777215159.7075436,session_20260426_155203_77a4c6,device_369185de,mouse_move,398,234,,,,1792.44
1777215159.716078,session_20260426_155203_77a4c6,device_369185de,mouse_move,413,234,,,,1757.59
1777215159.7237546,session_20260426_155203_77a4c6,device_369185de,mouse_move,419,234,,,,781.6
1777215159.7292926,session_20260426_155203_77a4c6,device_369185de,mouse_move,422,234,,,,541.71
1777215159.7395363,session_20260426_155203_77a4c6,device_369185de,mouse_move,424,234,,,,195.24
1777215159.780166,session_20260426_155203_77a4c6,device_369185de,mouse_move,424,234,,,,0.0
1777215159.955848,session_20260426_155203_77a4c6,device_369185de,mouse_move,425,231,,,,18.0
1777215159.9642036,session_20260426_155203_77a4c6,device_369185de,mouse_move,425,226,,,,598.4
1777215159.9722447,session_20260426_155203_77a4c6,device_369185de,mouse_move,425,224,,,,248.72
1777215159.9761374,session_20260426_155203_77a4c6,device_369185de,mouse_move,426,219,,,,1309.91
1777215159.987759,session_20260426_155203_77a4c6,device_369185de,mouse_move,431,214,,,,608.44
1777215159.9959283,session_20260426_155203_77a4c6,device_369185de,mouse_move,435,210,,,,692.46
1777215160.0008242,session_20260426_155203_77a4c6,device_369185de,mouse_move,438,207,,,,866.57
1777215160.011498,session_20260426_155203_77a4c6,device_369185de,mouse_move,441,204,,,,397.48
1777215160.0182242,session_20260426_155203_77a4c6,device_369185de,mouse_move,449,199,,,,1402.56
1777215160.026596,session_20260426_155203_77a4c6,device_369185de,mouse_move,454,195,,,,764.84
1777215160.0354657,session_20260426_155203_77a4c6,device_369185de,mouse_move,462,190,,,,1063.63
1777215160.043283,session_20260426_155203_77a4c6,device_369185de,mouse_move,468,188,,,,809.05
1777215160.052057,session_20260426_155203_77a4c6,device_369185de,mouse_move,489,183,,,,2460.33
1777215160.0565832,session_20260426_155203_77a4c6,device_369185de,mouse_move,499,182,,,,2220.41
1777215160.0679693,session_20260426_155203_77a4c6,device_369185de,mouse_move,506,182,,,,614.78
1777215160.0733557,session_20260426_155203_77a4c6,device_369185de,mouse_move,518,179,,,,2296.42
1777215160.0840678,session_20260426_155203_77a4c6,device_369185de,mouse_move,530,179,,,,1120.22
1777215160.0840678,session_20260426_155203_77a4c6,device_369185de,mouse_move,545,183,,,,0.0
1777215160.100043,session_20260426_155203_77a4c6,device_369185de,mouse_move,562,184,,,,1065.99
1777215160.1072922,session_20260426_155203_77a4c6,device_369185de,mouse_move,584,192,,,,3229.28
1777215160.1101804,session_20260426_155203_77a4c6,device_369185de,mouse_move,608,199,,,,8655.9
1777215160.1189387,session_20260426_155203_77a4c6,device_369185de,mouse_move,639,208,,,,3685.65
1777215160.1306286,session_20260426_155203_77a4c6,device_369185de,mouse_move,663,215,,,,2138.6
1777215160.139242,session_20260426_155203_77a4c6,device_369185de,mouse_move,680,220,,,,2057.28
1777215160.1477916,session_20260426_155203_77a4c6,device_369185de,mouse_move,692,224,,,,1479.48
1777215160.1558986,session_20260426_155203_77a4c6,device_369185de,mouse_move,706,228,,,,1796.02
1777215160.1558986,session_20260426_155203_77a4c6,device_369185de,mouse_move,711,229,,,,0.0
1777215160.1672409,session_20260426_155203_77a4c6,device_369185de,mouse_move,714,230,,,,278.8
1777215160.176085,session_20260426_155203_77a4c6,device_369185de,mouse_move,716,231,,,,252.83
1777215160.2010233,session_20260426_155203_77a4c6,device_369185de,mouse_move,717,231,,,,40.1
1777215160.2079816,session_20260426_155203_77a4c6,device_369185de,mouse_move,719,233,,,,406.49
1777215160.2184138,session_20260426_155203_77a4c6,device_369185de,mouse_move,721,236,,,,345.62
1777215160.2271738,session_20260426_155203_77a4c6,device_369185de,mouse_move,723,239,,,,411.59
1777215160.2356973,session_20260426_155203_77a4c6,device_369185de,mouse_move,725,240,,,,262.34
1777215160.2432413,session_20260426_155203_77a4c6,device_369185de,mouse_move,729,245,,,,848.77
1777215160.251518,session_20260426_155203_77a4c6,device_369185de,mouse_move,734,249,,,,773.63
1777215160.2598104,session_20260426_155203_77a4c6,device_369185de,mouse_move,740,254,,,,941.85
1777215160.267204,session_20260426_155203_77a4c6,device_369185de,mouse_move,744,256,,,,604.87
1777215160.2757635,session_20260426_155203_77a4c6,device_369185de,mouse_move,747,258,,,,421.24
1777215160.2838807,session_20260426_155203_77a4c6,device_369185de,mouse_move,750,260,,,,444.19
1777215160.2857037,session_20260426_155203_77a4c6,device_369185de,mouse_move,753,261,,,,1734.7
1777215160.2998319,session_20260426_155203_77a4c6,device_369185de,mouse_move,755,261,,,,141.56
1777215160.307717,session_20260426_155203_77a4c6,device_369185de,mouse_move,756,261,,,,126.82
1777215160.3159676,session_20260426_155203_77a4c6,device_369185de,mouse_move,758,262,,,,271.02
1777215160.3257024,session_20260426_155203_77a4c6,device_369185de,mouse_move,759,262,,,,102.72
1777215160.3397424,session_20260426_155203_77a4c6,device_369185de,mouse_move,760,262,,,,71.23
1777215160.3472736,session_20260426_155203_77a4c6,device_369185de,mouse_move,761,262,,,,132.78
1777215160.3562105,session_20260426_155203_77a4c6,device_369185de,mouse_move,765,262,,,,447.58
1777215160.3637419,session_20260426_155203_77a4c6,device_369185de,mouse_move,768,262,,,,398.33
1777215160.372046,session_20260426_155203_77a4c6,device_369185de,mouse_move,774,262,,,,722.53
1777215160.3795745,session_20260426_155203_77a4c6,device_369185de,mouse_move,779,262,,,,664.14
1777215160.388319,session_20260426_155203_77a4c6,device_369185de,mouse_move,786,262,,,,800.51
1777215160.3958657,session_20260426_155203_77a4c6,device_369185de,mouse_move,806,262,,,,2650.18
1777215160.4031894,session_20260426_155203_77a4c6,device_369185de,mouse_move,818,262,,,,1638.51
1777215160.409249,session_20260426_155203_77a4c6,device_369185de,mouse_move,831,262,,,,2145.34
1777215160.4198039,session_20260426_155203_77a4c6,device_369185de,mouse_move,844,262,,,,1231.67
1777215160.4279826,session_20260426_155203_77a4c6,device_369185de,mouse_move,856,262,,,,1467.22
1777215160.4354978,session_20260426_155203_77a4c6,device_369185de,mouse_move,868,262,,,,1596.77
1777215160.4440255,session_20260426_155203_77a4c6,device_369185de,mouse_move,874,262,,,,703.58
1777215160.4505708,session_20260426_155203_77a4c6,device_369185de,mouse_move,881,262,,,,1069.47
1777215160.4523044,session_20260426_155203_77a4c6,device_369185de,mouse_move,886,262,,,,2884.27
1777215160.467221,session_20260426_155203_77a4c6,device_369185de,mouse_move,893,262,,,,469.27
1777215160.4758,session_20260426_155203_77a4c6,device_369185de,mouse_move,898,259,,,,679.68
1777215160.4838626,session_20260426_155203_77a4c6,device_369185de,mouse_move,902,256,,,,620.15
1777215160.4848595,session_20260426_155203_77a4c6,device_369185de,mouse_move,906,252,,,,5674.85
1777215160.4995127,session_20260426_155203_77a4c6,device_369185de,mouse_move,908,251,,,,152.6
1777215160.5046847,session_20260426_155203_77a4c6,device_369185de,mouse_move,914,246,,,,1510.1
1777215160.5160367,session_20260426_155203_77a4c6,device_369185de,mouse_move,917,243,,,,373.73
1777215160.5185935,session_20260426_155203_77a4c6,device_369185de,mouse_move,923,237,,,,3318.71
1777215160.5307753,session_20260426_155203_77a4c6,device_369185de,mouse_move,927,233,,,,464.37
1777215160.5395217,session_20260426_155203_77a4c6,device_369185de,mouse_move,932,228,,,,808.46
1777215160.5480502,session_20260426_155203_77a4c6,device_369185de,mouse_move,936,224,,,,663.29
1777215160.5556781,session_20260426_155203_77a4c6,device_369185de,mouse_move,938,221,,,,472.68
1777215160.5567265,session_20260426_155203_77a4c6,device_369185de,mouse_move,941,215,,,,6398.96
1777215160.567985,session_20260426_155203_77a4c6,device_369185de,mouse_move,943,213,,,,251.22
1777215160.5785325,session_20260426_155203_77a4c6,device_369185de,mouse_move,943,209,,,,379.24
1777215160.5879443,session_20260426_155203_77a4c6,device_369185de,mouse_move,943,205,,,,425.0
1777215160.5890646,session_20260426_155203_77a4c6,device_369185de,mouse_move,943,202,,,,2677.79
1777215160.6006033,session_20260426_155203_77a4c6,device_369185de,mouse_move,943,199,,,,259.99
1777215160.609467,session_20260426_155203_77a4c6,device_369185de,mouse_move,941,195,,,,504.55
1777215160.619984,session_20260426_155203_77a4c6,device_369185de,mouse_move,938,193,,,,342.83
1777215160.6203964,session_20260426_155203_77a4c6,device_369185de,mouse_move,936,190,,,,8741.49
1777215160.63588,session_20260426_155203_77a4c6,device_369185de,mouse_move,934,190,,,,129.17
1777215160.6434278,session_20260426_155203_77a4c6,device_369185de,mouse_move,931,189,,,,418.96
1777215160.6520221,session_20260426_155203_77a4c6,device_369185de,mouse_move,927,187,,,,520.36
1777215160.6520221,session_20260426_155203_77a4c6,device_369185de,mouse_move,926,187,,,,0.0
1777215160.6679347,session_20260426_155203_77a4c6,device_369185de,mouse_move,923,187,,,,188.53
1777215160.6761508,session_20260426_155203_77a4c6,device_369185de,mouse_move,922,187,,,,121.71
1777215160.6836822,session_20260426_155203_77a4c6,device_369185de,mouse_move,919,187,,,,398.33
1777215160.691441,session_20260426_155203_77a4c6,device_369185de,mouse_move,917,187,,,,257.77
1777215160.6993651,session_20260426_155203_77a4c6,device_369185de,mouse_move,914,187,,,,378.59
1777215160.706355,session_20260426_155203_77a4c6,device_369185de,mouse_move,910,187,,,,572.25
1777215160.71594,session_20260426_155203_77a4c6,device_369185de,mouse_move,903,187,,,,730.32
1777215160.7176156,session_20260426_155203_77a4c6,device_369185de,mouse_move,898,189,,,,3213.86
1777215160.727476,session_20260426_155203_77a4c6,device_369185de,mouse_move,892,191,,,,641.42
1777215160.7394364,session_20260426_155203_77a4c6,device_369185de,mouse_move,868,195,,,,2034.28
1777215160.7474496,session_20260426_155203_77a4c6,device_369185de,mouse_move,856,199,,,,1578.52
1777215160.7504969,session_20260426_155203_77a4c6,device_369185de,mouse_move,846,201,,,,3346.66
1777215160.7593446,session_20260426_155203_77a4c6,device_369185de,mouse_move,834,203,,,,1374.99
1777215160.7698686,session_20260426_155203_77a4c6,device_369185de,mouse_move,824,205,,,,969.02
1777215160.7698686,session_20260426_155203_77a4c6,device_369185de,mouse_move,815,205,,,,0.0
1777215160.7872293,session_20260426_155203_77a4c6,device_369185de,mouse_move,808,206,,,,407.3
1777215160.795913,session_20260426_155203_77a4c6,device_369185de,mouse_move,800,206,,,,921.27
1777215160.8039932,session_20260426_155203_77a4c6,device_369185de,mouse_move,794,209,,,,830.2
1777215160.8112028,session_20260426_155203_77a4c6,device_369185de,mouse_move,788,209,,,,832.23
1777215160.8175728,session_20260426_155203_77a4c6,device_369185de,mouse_move,781,210,,,,1110.05
1777215160.8229606,session_20260426_155203_77a4c6,device_369185de,mouse_move,777,210,,,,742.42
1777215160.8360496,session_20260426_155203_77a4c6,device_369185de,mouse_move,772,210,,,,382.0
1777215160.8435845,session_20260426_155203_77a4c6,device_369185de,mouse_move,768,210,,,,530.86
1777215160.8504407,session_20260426_155203_77a4c6,device_369185de,mouse_move,763,210,,,,729.27
1777215160.8536491,session_20260426_155203_77a4c6,device_369185de,mouse_move,762,210,,,,311.68
1777215160.8674111,session_20260426_155203_77a4c6,device_369185de,mouse_move,757,210,,,,363.32
1777215160.8674111,session_20260426_155203_77a4c6,device_369185de,mouse_move,754,210,,,,0.0
1777215160.8837657,session_20260426_155203_77a4c6,device_369185de,mouse_move,749,210,,,,305.73
1777215160.8871284,session_20260426_155203_77a4c6,device_369185de,mouse_move,746,210,,,,892.15
1777215160.8990295,session_20260426_155203_77a4c6,device_369185de,mouse_move,741,210,,,,420.13
1777215160.9081132,session_20260426_155203_77a4c6,device_369185de,mouse_move,739,210,,,,220.17
1777215160.9153721,session_20260426_155203_77a4c6,device_369185de,mouse_move,736,210,,,,413.29
1777215160.9192438,session_20260426_155203_77a4c6,device_369185de,mouse_move,734,209,,,,577.54
1777215160.928895,session_20260426_155203_77a4c6,device_369185de,mouse_move,733,209,,,,103.61
1777215160.947374,session_20260426_155203_77a4c6,device_369185de,mouse_move,732,207,,,,121.01
1777215161.1481237,session_20260426_155203_77a4c6,device_369185de,mouse_press,732,207,left,,,0.0
1777215161.250507,session_20260426_155203_77a4c6,device_369185de,mouse_release,732,207,left,,,0.0
1777215161.6262803,session_20260426_155203_77a4c6,device_369185de,mouse_press,732,207,left,,,0.0
1777215161.7395432,session_20260426_155203_77a4c6,device_369185de,mouse_release,732,207,left,,,0.0
1777215161.8037248,session_20260426_155203_77a4c6,device_369185de,mouse_press,732,207,left,,,0.0
1777215161.9315698,session_20260426_155203_77a4c6,device_369185de,mouse_release,732,207,left,,,0.0
1777215162.4915302,session_20260426_155203_77a4c6,device_369185de,mouse_scroll,732,207,,0,-1,0.0
1777215162.747873,session_20260426_155203_77a4c6,device_369185de,mouse_move,725,207,,,,3.89
1777215162.7518563,session_20260426_155203_77a4c6,device_369185de,mouse_move,709,208,,,,4024.65
1777215162.7613907,session_20260426_155203_77a4c6,device_369185de,mouse_move,692,211,,,,1810.58
1777215162.7716448,session_20260426_155203_77a4c6,device_369185de,mouse_move,675,212,,,,1660.73
1777215162.7716448,session_20260426_155203_77a4c6,device_369185de,mouse_move,663,215,,,,0.0
1777215162.7833946,session_20260426_155203_77a4c6,device_369185de,mouse_move,648,216,,,,1279.46
1777215162.79223,session_20260426_155203_77a4c6,device_369185de,mouse_move,636,219,,,,1399.99
1777215162.8024263,session_20260426_155203_77a4c6,device_369185de,mouse_move,625,220,,,,1083.26
1777215162.8024263,session_20260426_155203_77a4c6,device_369185de,mouse_move,615,220,,,,0.0
1777215162.8198743,session_20260426_155203_77a4c6,device_369185de,mouse_move,605,220,,,,573.13
1777215162.8274367,session_20260426_155203_77a4c6,device_369185de,mouse_move,598,220,,,,925.63
1777215162.8354273,session_20260426_155203_77a4c6,device_369185de,mouse_move,589,220,,,,1126.32
1777215162.8439784,session_20260426_155203_77a4c6,device_369185de,mouse_move,581,220,,,,935.55
1777215162.8516815,session_20260426_155203_77a4c6,device_369185de,mouse_move,569,220,,,,1557.82
1777215162.8602297,session_20260426_155203_77a4c6,device_369185de,mouse_move,556,220,,,,1520.78
1777215162.8678362,session_20260426_155203_77a4c6,device_369185de,mouse_move,541,220,,,,1972.0
1777215162.8753622,session_20260426_155203_77a4c6,device_369185de,mouse_move,528,220,,,,1727.36
1777215162.8837528,session_20260426_155203_77a4c6,device_369185de,mouse_move,511,223,,,,2057.37
1777215162.8915405,session_20260426_155203_77a4c6,device_369185de,mouse_move,499,224,,,,1546.23
1777215162.8995404,session_20260426_155203_77a4c6,device_369185de,mouse_move,490,228,,,,1231.12
1777215162.9075918,session_20260426_155203_77a4c6,device_369185de,mouse_move,483,230,,,,904.2
1777215162.9161413,session_20260426_155203_77a4c6,device_369185de,mouse_move,479,231,,,,482.27
1777215162.9232144,session_20260426_155203_77a4c6,device_369185de,mouse_move,479,232,,,,141.38
1777215162.9317737,session_20260426_155203_77a4c6,device_369185de,mouse_move,478,233,,,,165.23
1777215163.0234253,session_20260426_155203_77a4c6,device_369185de,mouse_move,478,234,,,,10.91
1777215163.0358741,session_20260426_155203_77a4c6,device_369185de,mouse_move,478,238,,,,321.32
1777215163.042869,session_20260426_155203_77a4c6,device_369185de,mouse_move,478,240,,,,285.92
1777215163.0515287,session_20260426_155203_77a4c6,device_369185de,mouse_move,479,242,,,,258.22
1777215163.0573673,session_20260426_155203_77a4c6,device_369185de,mouse_move,479,243,,,,171.27
1777215163.0678408,session_20260426_155203_77a4c6,device_369185de,mouse_move,481,246,,,,344.26
1777215163.068365,session_20260426_155203_77a4c6,device_369185de,mouse_move,481,246,,,,0.0
1777215163.083227,session_20260426_155203_77a4c6,device_369185de,mouse_move,483,249,,,,242.6
1777215163.1001258,session_20260426_155203_77a4c6,device_369185de,mouse_move,483,249,,,,0.0
1777215163.100669,session_20260426_155203_77a4c6,device_369185de,mouse_move,483,250,,,,1841.22
1777215163.1158202,session_20260426_155203_77a4c6,device_369185de,mouse_move,483,252,,,,132.0
1777215163.123441,session_20260426_155203_77a4c6,device_369185de,mouse_move,483,253,,,,131.22
1777215163.131481,session_20260426_155203_77a4c6,device_369185de,mouse_move,483,255,,,,248.76
1777215163.1395133,session_20260426_155203_77a4c6,device_369185de,mouse_move,483,257,,,,248.99
1777215163.1480474,session_20260426_155203_77a4c6,device_369185de,mouse_move,483,257,,,,0.0
1777215163.1557362,session_20260426_155203_77a4c6,device_369185de,mouse_move,483,259,,,,260.12
1777215163.1637666,session_20260426_155203_77a4c6,device_369185de,mouse_move,483,259,,,,0.0
1777215163.1721215,session_20260426_155203_77a4c6,device_369185de,mouse_move,483,261,,,,239.38
1777215163.2843344,session_20260426_155203_77a4c6,device_369185de,mouse_press,483,261,left,,,0.0
1777215163.3878937,session_20260426_155203_77a4c6,device_369185de,mouse_release,483,261,left,,,0.0
1777215163.4514334,session_20260426_155203_77a4c6,device_369185de,mouse_press,483,261,left,,,0.0
1777215163.5641427,session_20260426_155203_77a4c6,device_369185de,mouse_release,483,261,left,,,0.0
1777215163.8682225,session_20260426_155203_77a4c6,device_369185de,mouse_scroll,483,261,,0,-1,0.0
1777215164.2498174,session_20260426_155203_77a4c6,device_369185de,mouse_move,483,260,,,,0.93
1777215164.2602093,session_20260426_155203_77a4c6,device_369185de,mouse_move,483,253,,,,673.6
1777215164.2665918,session_20260426_155203_77a4c6,device_369185de,mouse_move,476,240,,,,2313.34
1777215164.2737424,session_20260426_155203_77a4c6,device_369185de,mouse_move,475,235,,,,713.08
1777215164.2838926,session_20260426_155203_77a4c6,device_369185de,mouse_move,471,224,,,,1153.15
1777215164.2920475,session_20260426_155203_77a4c6,device_369185de,mouse_move,467,214,,,,1320.72
1777215164.2997043,session_20260426_155203_77a4c6,device_369185de,mouse_move,465,207,,,,950.8
1777215164.3056557,session_20260426_155203_77a4c6,device_369185de,mouse_move,463,201,,,,1062.7
1777215164.3160427,session_20260426_155203_77a4c6,device_369185de,mouse_move,462,197,,,,396.95
1777215164.323571,session_20260426_155203_77a4c6,device_369185de,mouse_move,462,197,,,,0.0
1777215164.5928042,session_20260426_155203_77a4c6,device_369185de,mouse_press,462,197,left,,,0.0
1777215164.689764,session_20260426_155203_77a4c6,device_369185de,mouse_release,462,197,left,,,0.0
1777215164.971171,session_20260426_155203_77a4c6,device_369185de,mouse_move,462,197,,,,0.0
1777215164.978688,session_20260426_155203_77a4c6,device_369185de,mouse_move,471,203,,,,1438.94
1777215164.9868119,session_20260426_155203_77a4c6,device_369185de,mouse_move,480,212,,,,1566.73
1777215164.9883654,session_20260426_155203_77a4c6,device_369185de,mouse_move,488,220,,,,7282.56
1777215164.9993582,session_20260426_155203_77a4c6,device_369185de,mouse_move,495,227,,,,900.55
1777215165.0085847,session_20260426_155203_77a4c6,device_369185de,mouse_move,505,236,,,,1458.14
1777215165.0174417,session_20260426_155203_77a4c6,device_369185de,mouse_move,514,245,,,,1437.04
1777215165.023075,session_20260426_155203_77a4c6,device_369185de,mouse_move,525,256,,,,2761.47
1777215165.0357752,session_20260426_155203_77a4c6,device_369185de,mouse_move,535,266,,,,1113.55
1777215165.0442207,session_20260426_155203_77a4c6,device_369185de,mouse_move,547,278,,,,2009.42
1777215165.0498426,session_20260426_155203_77a4c6,device_369185de,mouse_move,557,291,,,,2917.37
1777215165.0557973,session_20260426_155203_77a4c6,device_369185de,mouse_move,565,303,,,,2421.97
1777215165.0665927,session_20260426_155203_77a4c6,device_369185de,mouse_move,573,314,,,,1259.94
1777215165.0691319,session_20260426_155203_77a4c6,device_369185de,mouse_move,582,327,,,,6227.02
1777215165.0831227,session_20260426_155203_77a4c6,device_369185de,mouse_move,588,340,,,,1023.37
1777215165.0921257,session_20260426_155203_77a4c6,device_369185de,mouse_move,594,350,,,,1295.35
